Rented Bike Count,Hour,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),year,month,day,dayofweek,quarter,week_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,Is_Holiday,Is_Functioning_Day,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Temp_Humidity,Temp_WindSpeed,Humidity_Wind,Comfort_Index,Is_Weekend,Is_Rush_Hour,Is_Night,Is_NonWorking_Day,Hour_Temperature,Hour_Humidity,Hour_Visibility,Winter_Temperature,Spring_Temperature,Summer_Temperature,Autumn_Temperature,Bad_Weather,Extreme_Temp
934,8,22.6,42,0.7,1887,9.0,0.62,0.0,0.0,2018,6,23,5,2,25,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,949.2,15.82,29.4,30.56,1,1,0,1,180.8,336,15096,0.0,0.0,22.6,0.0,0,0
1072,9,24.3,37,1.1,1939,8.6,1.31,0.0,0.0,2018,6,23,5,2,25,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,899.1,26.730000000000004,40.7,32.83,1,0,0,1,218.70000000000002,333,17451,0.0,0.0,24.3,0.0,0,0
1064,10,25.8,35,1.5,1900,9.1,1.66,0.0,0.0,2018,6,23,5,2,25,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,903.0,38.7,52.5,34.1,1,0,0,1,258.0,350,19000,0.0,0.0,25.8,0.0,0,0
1229,11,27.5,31,1.9,1841,8.8,2.7,0.0,0.0,2018,6,23,5,2,25,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,852.5,52.25,58.9,36.07,1,0,0,1,302.5,341,20251,0.0,0.0,27.5,0.0,0,0
1374,12,28.4,31,2.7,1849,9.6,2.93,0.0,0.0,2018,6,23,5,2,25,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,880.4,76.68,83.7,36.36,1,0,0,1,340.79999999999995,372,22188,0.0,0.0,28.4,0.0,0,0
1483,13,27.9,41,3.9,1649,13.4,2.08,0.0,0.0,2018,6,23,5,2,25,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1143.8999999999999,108.80999999999999,159.9,32.87,1,0,0,1,362.7,533,21437,0.0,0.0,27.9,0.0,0,0
1445,14,28.0,46,3.6,1401,15.2,2.88,0.0,0.0,2018,6,23,5,2,25,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1288.0,100.8,165.6,31.48,1,0,0,1,392.0,644,19614,0.0,0.0,28.0,0.0,0,0
1589,15,28.4,43,3.1,1337,14.6,2.65,0.0,0.0,2018,6,23,5,2,25,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1221.2,88.03999999999999,133.3,32.68,1,0,0,1,426.0,645,20055,0.0,0.0,28.4,0.0,0,0
1837,16,28.3,48,3.1,1232,16.2,2.41,0.0,0.0,2018,6,23,5,2,25,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1358.4,87.73,148.8,31.13,1,0,0,1,452.8,768,19712,0.0,0.0,28.3,0.0,0,0
2101,17,28.1,49,3.2,1117,16.3,1.62,0.0,0.0,2018,6,23,5,2,25,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1376.9,89.92000000000002,156.8,30.71,1,1,0,1,477.70000000000005,833,18989,0.0,0.0,28.1,0.0,0,0
2256,18,26.3,55,3.2,1119,16.5,0.64,0.0,0.0,2018,6,23,5,2,25,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1446.5,84.16000000000001,176.0,28.009999999999998,1,1,0,1,473.40000000000003,990,20142,0.0,0.0,26.3,0.0,0,0
2288,19,25.7,59,2.8,1083,17.0,0.38,0.0,0.0,2018,6,23,5,2,25,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1516.3,71.96,165.2,26.59,1,1,0,1,488.3,1121,20577,0.0,0.0,25.7,0.0,0,0
2262,20,24.6,65,2.1,1018,17.5,0.1,0.0,0.0,2018,6,23,5,2,25,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1599.0,51.660000000000004,136.5,24.380000000000003,1,0,0,1,492.0,1300,20360,0.0,0.0,24.6,0.0,0,0
2175,21,23.8,68,2.2,694,17.5,0.0,0.0,0.0,2018,6,23,5,2,25,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1618.4,52.36000000000001,149.60000000000002,23.06,1,0,0,1,499.8,1428,14574,0.0,0.0,23.8,0.0,0,0
1932,22,23.0,74,2.4,473,18.1,0.0,0.0,0.0,2018,6,23,5,2,25,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1702.0,55.199999999999996,177.6,20.82,1,0,1,1,506.0,1628,10406,0.0,0.0,23.0,0.0,0,0
1402,23,22.5,77,2.7,396,18.2,0.0,0.0,0.0,2018,6,23,5,2,25,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1732.5,60.75000000000001,207.9,19.61,1,0,1,1,517.5,1771,9108,0.0,0.0,22.5,0.0,0,0
849,0,22.0,81,1.6,374,18.5,0.0,0.0,0.0,2018,6,24,6,2,25,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1782.0,35.2,129.6,18.38,1,0,1,1,0.0,0,0,0.0,0.0,22.0,0.0,0,0
545,1,21.5,83,1.3,345,18.4,0.0,0.0,0.0,2018,6,24,6,2,25,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1784.5,27.95,107.9,17.59,1,0,1,1,21.5,83,345,0.0,0.0,21.5,0.0,0,0
1254,2,20.9,87,1.8,222,18.6,0.0,0.0,0.0,2018,6,24,6,2,25,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1818.3,37.62,156.6,15.99,1,0,1,1,41.8,174,444,0.0,0.0,20.9,0.0,0,0
644,3,20.6,91,0.8,194,19.0,0.0,0.0,0.0,2018,6,24,6,2,25,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1874.6000000000001,16.48,72.8,14.84,1,0,1,1,61.800000000000004,273,582,0.0,0.0,20.6,0.0,0,0
286,4,20.5,90,0.8,223,18.7,0.0,0.0,0.0,2018,6,24,6,2,25,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1845.0,16.400000000000002,72.0,15.09,1,0,1,1,82.0,360,892,0.0,0.0,20.5,0.0,0,0
235,5,20.3,87,1.0,251,18.0,0.0,0.0,0.0,2018,6,24,6,2,25,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1766.1000000000001,20.3,87.0,15.850000000000001,1,0,1,1,101.5,435,1255,0.0,0.0,20.3,0.0,0,0
258,6,20.2,87,2.0,255,17.9,0.01,0.0,0.0,2018,6,24,6,2,25,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1757.3999999999999,40.4,174.0,15.6,1,0,0,1,121.19999999999999,522,1530,0.0,0.0,20.2,0.0,0,0
369,7,20.5,82,0.8,338,17.3,0.16,0.0,0.0,2018,6,24,6,2,25,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1681.0,16.400000000000002,65.60000000000001,17.49,1,1,0,1,143.5,574,2366,0.0,0.0,20.5,0.0,0,0
561,8,21.3,78,0.7,351,17.3,0.51,0.0,0.0,2018,6,24,6,2,25,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1661.4,14.91,54.599999999999994,19.11,1,1,0,1,170.4,624,2808,0.0,0.0,21.3,0.0,0,0
734,9,23.1,68,1.9,482,16.8,1.64,0.0,0.0,2018,6,24,6,2,25,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1570.8000000000002,43.89,129.2,22.77,1,0,0,1,207.9,612,4338,0.0,0.0,23.1,0.0,0,0
763,10,25.0,60,1.5,570,16.6,2.33,0.0,0.0,2018,6,24,6,2,25,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1500.0,37.5,90.0,26.2,1,0,0,1,250.0,600,5700,0.0,0.0,25.0,0.0,0,0
870,11,27.1,52,2.1,557,16.3,2.82,0.0,0.0,2018,6,24,6,2,25,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1409.2,56.910000000000004,109.2,29.53,1,0,0,1,298.1,572,6127,0.0,0.0,27.1,0.0,0,0
1042,12,28.9,40,2.3,809,13.9,3.15,0.0,0.0,2018,6,24,6,2,25,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1156.0,66.46999999999998,92.0,33.99,1,0,0,1,346.79999999999995,480,9708,0.0,0.0,28.9,0.0,0,0
1062,13,30.6,31,2.7,1240,11.5,3.24,0.0,0.0,2018,6,24,6,2,25,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,948.6,82.62,83.7,37.46,1,0,0,1,397.8,403,16120,0.0,0.0,30.6,0.0,0,0
1064,14,31.6,34,2.9,1050,13.8,3.12,0.0,0.0,2018,6,24,6,2,25,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1074.4,91.64,98.6,37.02,1,0,0,1,442.40000000000003,476,14700,0.0,0.0,31.6,0.0,0,0
1213,15,31.8,31,3.4,1400,12.5,2.85,0.0,0.0,2018,6,24,6,2,25,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,985.8000000000001,108.12,105.39999999999999,37.92,1,0,0,1,477.0,465,21000,0.0,0.0,31.8,0.0,0,0
1471,16,31.3,32,3.2,1427,12.6,2.38,0.0,0.0,2018,6,24,6,2,25,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1001.6,100.16000000000001,102.4,37.41,1,0,0,1,500.8,512,22832,0.0,0.0,31.3,0.0,0,0
1754,17,30.9,34,2.5,1640,13.2,1.79,0.0,0.0,2018,6,24,6,2,25,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1050.6,77.25,85.0,36.75,1,1,0,1,525.3,578,27880,0.0,0.0,30.9,0.0,0,0
2094,18,29.8,35,3.3,1805,12.6,1.15,0.0,0.0,2018,6,24,6,2,25,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1043.0,98.34,115.5,35.74,1,1,0,1,536.4,630,32490,0.0,0.0,29.8,0.0,0,0
2290,19,27.8,41,2.7,1990,13.3,0.45,0.0,0.0,2018,6,24,6,2,25,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1139.8,75.06,110.7,33.06,1,1,0,1,528.2,779,37810,0.0,0.0,27.8,0.0,0,0
2387,20,26.1,49,1.9,1960,14.5,0.1,0.0,0.0,2018,6,24,6,2,25,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1278.9,49.59,93.1,29.970000000000002,1,0,0,1,522.0,980,39200,0.0,0.0,26.1,0.0,0,0
2153,21,24.5,71,1.7,1295,18.8,0.0,0.0,0.0,2018,6,24,6,2,25,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1739.5,41.65,120.7,22.61,1,0,0,1,514.5,1491,27195,0.0,0.0,24.5,0.0,0,0
1801,22,23.9,72,0.8,1098,18.5,0.0,0.0,0.0,2018,6,24,6,2,25,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1720.8,19.12,57.6,22.19,1,0,1,1,525.8,1584,24156,0.0,0.0,23.9,0.0,0,0
1329,23,23.3,75,2.0,890,18.6,0.0,0.0,0.0,2018,6,24,6,2,25,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1747.5,46.6,150.0,20.75,1,0,1,1,535.9,1725,20470,0.0,0.0,23.3,0.0,0,0
962,0,22.9,79,0.6,715,19.0,0.0,0.0,0.0,2018,6,25,0,2,26,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1809.1,13.739999999999998,47.4,19.63,0,0,1,0,0.0,0,0,0.0,0.0,22.9,0.0,0,0
585,1,22.5,80,1.1,619,18.8,0.0,0.0,0.0,2018,6,25,0,2,26,0.25881904510252074,0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1800.0,24.750000000000004,88.0,19.03,0,0,1,0,22.5,80,619,0.0,0.0,22.5,0.0,0,0
424,2,22.3,80,0.8,709,18.6,0.0,0.0,0.0,2018,6,25,0,2,26,0.49999999999999994,0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1784.0,17.84,64.0,18.99,0,0,1,0,44.6,160,1418,0.0,0.0,22.3,0.0,0,0
264,3,22.0,83,0.5,684,18.9,0.0,0.0,0.0,2018,6,25,0,2,26,0.7071067811865475,0.7071067811865476,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1826.0,11.0,41.5,18.0,0,0,1,0,66.0,249,2052,0.0,0.0,22.0,0.0,0,0
199,4,21.8,82,0.7,702,18.5,0.0,0.0,0.0,2018,6,25,0,2,26,0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1787.6000000000001,15.26,57.4,18.16,0,0,1,0,87.2,328,2808,0.0,0.0,21.8,0.0,0,0
338,5,21.5,84,0.3,569,18.6,0.0,0.0,0.0,2018,6,25,0,2,26,0.9659258262890683,0.25881904510252074,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1806.0,6.45,25.2,17.490000000000002,0,0,1,0,107.5,420,2845,0.0,0.0,21.5,0.0,0,0
785,6,21.3,81,0.7,604,17.8,0.05,0.0,0.0,2018,6,25,0,2,26,1.0,6.123233995736766e-17,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1725.3,14.91,56.699999999999996,18.21,0,0,0,0,127.80000000000001,486,3624,0.0,0.0,21.3,0.0,0,0
1620,7,22.1,74,0.3,830,17.2,0.37,0.0,0.0,2018,6,25,0,2,26,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1635.4,6.63,22.2,20.790000000000003,0,1,0,0,154.70000000000002,518,5810,0.0,0.0,22.1,0.0,0,0
2331,8,23.8,66,0.9,960,17.0,0.74,0.0,0.0,2018,6,25,0,2,26,0.8660254037844387,-0.49999999999999983,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1570.8,21.42,59.4,23.92,0,1,0,0,190.4,528,7680,0.0,0.0,23.8,0.0,0,0
1293,9,25.4,61,1.0,1079,17.3,1.28,0.0,0.0,2018,6,25,0,2,26,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1549.3999999999999,25.4,61.0,26.2,0,0,0,0,228.6,549,9711,0.0,0.0,25.4,0.0,0,0
878,10,26.4,55,0.9,901,16.6,1.16,0.0,0.0,2018,6,25,0,2,26,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1452.0,23.759999999999998,49.5,28.52,0,0,0,0,264.0,550,9010,0.0,0.0,26.4,0.0,0,0
968,11,27.8,46,1.3,912,15.1,1.77,0.0,0.0,2018,6,25,0,2,26,0.258819045102521,-0.9659258262890682,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1278.8,36.14,59.800000000000004,31.84,0,0,0,0,305.8,506,10032,0.0,0.0,27.8,0.0,0,0
1039,12,29.8,42,2.1,1220,15.5,2.9,0.0,0.0,2018,6,25,0,2,26,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1251.6000000000001,62.580000000000005,88.2,33.879999999999995,0,0,0,0,357.6,504,14640,0.0,0.0,29.8,0.0,0,0
1073,13,31.2,36,2.0,1022,14.3,2.91,0.0,0.0,2018,6,25,0,2,26,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1123.2,62.4,72.0,36.4,0,0,0,0,405.59999999999997,468,13286,0.0,0.0,31.2,0.0,0,0
1016,14,32.3,35,1.8,982,14.8,2.71,0.0,0.0,2018,6,25,0,2,26,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1130.5,58.13999999999999,63.0,37.29,0,0,0,0,452.19999999999993,490,13748,0.0,0.0,32.3,0.0,0,0
1184,15,32.7,31,1.7,1243,13.3,2.3,0.0,0.0,2018,6,25,0,2,26,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1013.7,55.59,52.699999999999996,38.709999999999994,0,0,0,0,490.50000000000006,465,18645,0.0,0.0,32.7,0.0,0,0
1407,16,32.2,39,2.8,928,16.4,1.74,0.0,0.0,2018,6,25,0,2,26,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1255.8000000000002,90.16,109.19999999999999,35.84,0,0,0,0,515.2,624,14848,0.0,0.0,32.2,0.0,0,0
2008,17,31.5,42,2.3,990,17.0,1.36,0.0,0.0,2018,6,25,0,2,26,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1323.0,72.44999999999999,96.6,34.69,0,1,0,0,535.5,714,16830,0.0,0.0,31.5,0.0,0,0
3238,18,30.7,43,1.6,931,16.6,0.74,0.0,0.0,2018,6,25,0,2,26,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1320.1,49.120000000000005,68.8,34.129999999999995,0,1,0,0,552.6,774,16758,0.0,0.0,30.7,0.0,0,0
2779,19,29.8,45,1.5,956,16.5,0.32,0.0,0.0,2018,6,25,0,2,26,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1341.0,44.7,67.5,33.1,0,1,0,0,566.2,855,18164,0.0,0.0,29.8,0.0,0,0
2456,20,28.8,54,1.1,964,18.5,0.09,0.0,0.0,2018,6,25,0,2,26,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1555.2,31.680000000000003,59.400000000000006,29.98,0,0,0,0,576.0,1080,19280,0.0,0.0,28.8,0.0,0,0
2372,21,27.9,55,0.5,1083,18.0,0.0,0.0,0.0,2018,6,25,0,2,26,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1534.5,13.95,27.5,29.349999999999998,0,0,0,0,585.9,1155,22743,0.0,0.0,27.9,0.0,0,0
2046,22,27.4,55,0.3,1001,17.5,0.0,0.0,0.0,2018,6,25,0,2,26,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1507.0,8.219999999999999,16.5,29.14,0,0,1,0,602.8,1210,22022,0.0,0.0,27.4,0.0,0,0
1437,23,27.2,55,0.7,920,17.3,0.0,0.0,0.0,2018,6,25,0,2,26,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1496.0,19.04,38.5,28.96,0,0,1,0,625.6,1265,21160,0.0,0.0,27.2,0.0,0,0
1052,0,26.9,61,1.5,805,18.7,0.0,0.0,0.0,2018,6,26,1,2,26,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1640.8999999999999,40.349999999999994,91.5,26.849999999999998,0,0,1,0,0.0,0,0,0.0,0.0,26.9,0.0,0,0
783,1,26.7,50,1.8,884,15.4,0.0,0.0,0.0,2018,6,26,1,2,26,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1335.0,48.06,90.0,29.990000000000002,0,0,1,0,26.7,50,884,0.0,0.0,26.7,0.0,0,0
524,2,26.1,51,1.7,760,15.1,0.0,0.0,0.0,2018,6,26,1,2,26,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1331.1000000000001,44.370000000000005,86.7,29.41,0,0,1,0,52.2,102,1520,0.0,0.0,26.1,0.0,0,0
353,3,25.4,50,1.1,870,14.2,0.0,0.0,0.0,2018,6,26,1,2,26,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1270.0,27.94,55.00000000000001,29.48,0,0,1,0,76.19999999999999,150,2610,0.0,0.0,25.4,0.0,0,0
143,4,24.7,49,1.0,1293,13.2,0.0,0.0,0.0,2018,6,26,1,2,26,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1210.3,24.7,49.0,29.45,0,0,1,0,98.8,196,5172,0.0,0.0,24.7,0.0,0,0
45,5,23.7,64,0.9,876,16.4,0.0,0.1,0.0,2018,6,26,1,2,26,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1516.8,21.33,57.6,24.47,0,0,1,0,118.5,320,4380,0.0,0.0,23.7,0.0,1,0
37,6,22.5,83,0.8,537,19.4,0.0,0.4,0.0,2018,6,26,1,2,26,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1867.5,18.0,66.4,18.19,0,0,0,0,135.0,498,3222,0.0,0.0,22.5,0.0,1,0
49,7,21.2,87,0.8,376,18.9,0.03,1.5,0.0,2018,6,26,1,2,26,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1844.3999999999999,16.96,69.60000000000001,16.34,0,1,0,0,148.4,609,2632,0.0,0.0,21.2,0.0,1,0
53,8,20.8,94,1.0,159,19.7,0.05,3.5,0.0,2018,6,26,1,2,26,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1955.2,20.8,94.0,14.0,0,1,0,0,166.4,752,1272,0.0,0.0,20.8,0.0,1,0
19,9,20.3,96,1.1,143,19.6,0.06,6.5,0.0,2018,6,26,1,2,26,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1948.8000000000002,22.330000000000002,105.60000000000001,13.129999999999999,0,0,0,0,182.70000000000002,864,1287,0.0,0.0,20.3,0.0,1,0
9,10,20.3,97,1.0,103,19.8,0.12,9.5,0.0,2018,6,26,1,2,26,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1969.1000000000001,20.3,97.0,12.850000000000001,0,0,0,0,203.0,970,1030,0.0,0.0,20.3,0.0,1,0
11,11,20.4,97,1.4,129,19.9,0.09,16.0,0.0,2018,6,26,1,2,26,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1978.8,28.559999999999995,135.79999999999998,12.82,0,0,0,0,224.39999999999998,1067,1419,0.0,0.0,20.4,0.0,1,0
10,12,20.5,97,1.8,257,20.0,0.15,5.0,0.0,2018,6,26,1,2,26,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1988.5,36.9,174.6,12.790000000000001,0,0,0,0,246.0,1164,3084,0.0,0.0,20.5,0.0,1,0
24,13,20.5,97,1.2,338,20.0,0.11,14.5,0.0,2018,6,26,1,2,26,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,1988.5,24.599999999999998,116.39999999999999,12.91,0,0,0,0,266.5,1261,4394,0.0,0.0,20.5,0.0,1,0
26,14,21.0,97,0.7,381,20.4,0.26,2.5,0.0,2018,6,26,1,2,26,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,2037.0,14.7,67.89999999999999,13.260000000000002,0,0,0,0,294.0,1358,5334,0.0,0.0,21.0,0.0,1,0
65,15,21.5,97,0.6,311,20.9,0.21,4.5,0.0,2018,6,26,1,2,26,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,2085.5,12.9,58.199999999999996,13.530000000000001,0,0,0,0,322.5,1455,4665,0.0,0.0,21.5,0.0,1,0
56,16,23.3,96,3.4,441,22.6,0.08,1.0,0.0,2018,6,26,1,2,26,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,1,False,False,True,False,2236.8,79.22,326.4,14.17,0,0,0,0,372.8,1536,7056,0.0,0.0,23.3,0.0,1,0
